                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                 1.3058,                 1.2725,                 1.6459,                0.59432,                0.62144,                0.57333,                0.27945,                 2.0188,                 1.4949,                 2.4784,               0.008218,               0.008218,               0.008218
                     93,                 1.3036,                 1.2662,                 1.6471,                0.59079,                0.62092,                0.57294,                0.27916,                 2.0191,                 1.4945,                 2.4809,              0.0081982,              0.0081982,              0.0081982
                     94,                 1.3007,                 1.2546,                 1.6381,                0.58579,                0.61636,                0.57214,                0.27933,                   2.02,                  1.485,                 2.4828,              0.0081784,              0.0081784,              0.0081784
                     95,                 1.2926,                 1.2634,                 1.6392,                0.59265,                0.61517,                0.57033,                0.27876,                 2.0202,                 1.4858,                 2.4856,              0.0081586,              0.0081586,              0.0081586
                     96,                 1.2945,                 1.2586,                 1.6387,                0.58997,                0.61645,                0.56999,                0.27861,                 2.0182,                 1.4836,                 2.4859,              0.0081388,              0.0081388,              0.0081388
                     97,                 1.2835,                 1.2406,                 1.6264,                0.58212,                0.62137,                 0.5693,                0.27793,                 2.0196,                  1.485,                 2.4882,               0.008119,               0.008119,               0.008119
                     98,                  1.281,                 1.2369,                 1.6209,                0.57965,                0.62387,                0.56936,                0.27816,                 2.0215,                 1.4868,                 2.4933,              0.0080992,              0.0080992,              0.0080992
                     99,                 1.2744,                  1.227,                 1.6197,                0.57317,                0.62415,                 0.5673,                0.27719,                  2.024,                 1.4925,                 2.4981,              0.0080794,              0.0080794,              0.0080794
                    100,                 1.2774,                 1.2332,                 1.6203,                0.57383,                0.61983,                 0.5654,                0.27633,                 2.0262,                  1.495,                 2.5021,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.2706,                 1.2436,                 1.6209,                0.57562,                0.61758,                 0.5659,                0.27656,                 2.0256,                 1.4952,                 2.5032,              0.0080398,              0.0080398,              0.0080398
                    102,                 1.2744,                 1.2282,                 1.6208,                0.57614,                0.61396,                0.56546,                0.27581,                 2.0271,                  1.495,                 2.5062,                0.00802,                0.00802,                0.00802
                    103,                  1.272,                 1.2194,                 1.6183,                0.57919,                0.61505,                0.56683,                0.27556,                 2.0302,                 1.4978,                 2.5107,              0.0080002,              0.0080002,              0.0080002
                    104,                 1.2643,                 1.2178,                 1.6105,                0.58242,                0.60959,                0.56574,                0.27651,                 2.0301,                 1.4972,                 2.5124,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.2634,                 1.2141,                 1.6087,                0.57805,                0.61663,                0.56772,                0.27682,                 2.0321,                  1.497,                 2.5144,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.2525,                 1.2065,                 1.6051,                0.57397,                0.61389,                0.56522,                 0.2771,                 2.0333,                 1.4982,                 2.5156,              0.0079408,              0.0079408,              0.0079408
                    107,                  1.254,                 1.2054,                 1.6007,                0.56983,                0.61683,                0.56364,                0.27719,                 2.0331,                 1.4981,                 2.5171,               0.007921,               0.007921,               0.007921
                    108,                 1.2517,                 1.2013,                 1.6064,                0.56924,                0.61668,                 0.5634,                0.27712,                 2.0353,                 1.4988,                 2.5198,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.2491,                 1.1948,                 1.5999,                0.56992,                0.61929,                0.56417,                0.27755,                 2.0362,                  1.501,                 2.5216,              0.0078814,              0.0078814,              0.0078814
                    110,                  1.245,                 1.1907,                 1.5917,                0.57191,                0.62051,                0.56413,                 0.2767,                 2.0388,                 1.4989,                 2.5251,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.2432,                  1.189,                 1.5888,                0.56907,                0.61812,                0.56171,                 0.2757,                 2.0403,                 1.5002,                 2.5278,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.2412,                 1.1831,                 1.5847,                0.56803,                0.61948,                0.56187,                0.27638,                 2.0419,                 1.4992,                 2.5301,               0.007822,               0.007822,               0.007822
                    113,                 1.2343,                 1.1859,                 1.5849,                0.56783,                0.61878,                0.56352,                0.27609,                 2.0433,                 1.4975,                 2.5332,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.2323,                 1.1769,                 1.5824,                0.56365,                0.61802,                0.56293,                0.27541,                 2.0446,                 1.4974,                 2.5353,              0.0077824,              0.0077824,              0.0077824
