                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.3368,                 1.2962,                 1.6959,                0.56771,                0.63585,                0.57787,                0.28194,                 1.9877,                 1.4986,                 2.4802,              0.0081586,              0.0081586,              0.0081586
                     96,                 1.3384,                 1.2997,                  1.699,                0.56736,                0.63462,                0.57751,                0.28162,                 1.9914,                 1.4965,                 2.4838,              0.0081388,              0.0081388,              0.0081388
                     97,                  1.331,                  1.281,                 1.6901,                0.56833,                0.63609,                0.57667,                0.28092,                 1.9942,                 1.4934,                 2.4886,               0.008119,               0.008119,               0.008119
                     98,                 1.3297,                 1.2728,                 1.6867,                0.56593,                0.63474,                 0.5757,                0.28089,                 1.9972,                 1.4918,                 2.4942,              0.0080992,              0.0080992,              0.0080992
                     99,                 1.3216,                 1.2654,                  1.682,                0.56201,                0.63647,                0.57376,                0.27965,                 2.0013,                  1.489,                 2.5002,              0.0080794,              0.0080794,              0.0080794
                    100,                 1.3247,                 1.2749,                 1.6858,                0.56263,                0.63611,                0.57519,                0.27973,                  2.002,                  1.489,                 2.5005,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.3148,                 1.2826,                 1.6855,                0.56593,                0.63838,                0.57712,                0.27943,                 2.0039,                  1.488,                 2.5036,              0.0080398,              0.0080398,              0.0080398
                    102,                 1.3226,                  1.272,                 1.6842,                0.56619,                0.63284,                0.57483,                0.27863,                 2.0061,                 1.4853,                 2.5063,                0.00802,                0.00802,                0.00802
                    103,                 1.3184,                 1.2643,                 1.6808,                0.56312,                0.63119,                0.57282,                0.27887,                  2.007,                 1.4865,                 2.5088,              0.0080002,              0.0080002,              0.0080002
                    104,                 1.3143,                 1.2663,                 1.6786,                0.56803,                0.62305,                0.57184,                0.27847,                 2.0057,                 1.4899,                 2.5085,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.3174,                 1.2585,                 1.6784,                0.56885,                0.62376,                0.57213,                0.27801,                 2.0072,                 1.4933,                 2.5105,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.3098,                 1.2562,                 1.6735,                0.56822,                0.62259,                0.57044,                0.27666,                  2.006,                 1.4934,                 2.5116,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.3088,                 1.2554,                 1.6713,                0.56784,                0.62041,                0.56929,                0.27677,                 2.0063,                 1.4969,                 2.5117,               0.007921,               0.007921,               0.007921
                    108,                 1.3081,                 1.2525,                 1.6763,                 0.5689,                0.62405,                0.56932,                0.27593,                 2.0076,                  1.496,                 2.5151,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.3007,                 1.2556,                 1.6729,                0.56701,                 0.6249,                0.56943,                0.27582,                 2.0117,                 1.4964,                 2.5225,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.3004,                  1.242,                 1.6725,                0.56802,                0.62692,                0.56959,                0.27578,                 2.0135,                 1.4946,                 2.5264,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.3028,                 1.2496,                 1.6688,                0.56924,                0.62621,                0.56873,                0.27595,                 2.0143,                 1.4949,                 2.5276,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.3002,                 1.2438,                 1.6608,                0.57064,                0.62729,                0.56923,                0.27554,                 2.0128,                 1.4933,                 2.5272,               0.007822,               0.007822,               0.007822
                    113,                 1.2947,                 1.2437,                 1.6596,                0.57083,                0.62405,                0.56757,                0.27533,                 2.0153,                 1.4918,                 2.5314,              0.0078022,              0.0078022,              0.0078022
                    114,                 1.2879,                 1.2433,                 1.6604,                0.56919,                0.62647,                0.56786,                0.27528,                 2.0167,                 1.4906,                 2.5345,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.2929,                 1.2355,                 1.6578,                0.56723,                0.61946,                0.56663,                0.27478,                  2.018,                 1.4881,                 2.5361,              0.0077626,              0.0077626,              0.0077626
                    116,                  1.297,                 1.2364,                  1.661,                0.57168,                0.62047,                0.56755,                0.27512,                 2.0179,                 1.4875,                 2.5358,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.2963,                 1.2322,                 1.6594,                0.57455,                0.61984,                0.56753,                0.27492,                 2.0189,                 1.4879,                 2.5366,               0.007723,               0.007723,               0.007723
                    118,                 1.2815,                 1.2301,                 1.6485,                 0.5717,                0.61921,                 0.5676,                0.27501,                   2.02,                  1.488,                 2.5386,              0.0077032,              0.0077032,              0.0077032
