                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.3614,                 1.3586,                 1.7043,                0.59458,                0.62908,                0.59497,                0.28979,                 1.9413,                 1.4828,                 2.3746,              0.0079408,              0.0079408,              0.0079408
                    107,                 1.3603,                  1.353,                 1.7094,                0.58999,                0.63203,                 0.5951,                0.28946,                 1.9416,                 1.4846,                 2.3753,               0.007921,               0.007921,               0.007921
                    108,                  1.363,                 1.3508,                  1.705,                0.58693,                0.63355,                0.59536,                0.28939,                 1.9433,                  1.483,                 2.3766,              0.0079012,              0.0079012,              0.0079012
                    109,                 1.3617,                 1.3521,                 1.7106,                0.58509,                0.63507,                0.59394,                0.28969,                  1.944,                 1.4826,                 2.3777,              0.0078814,              0.0078814,              0.0078814
                    110,                 1.3633,                 1.3633,                 1.7055,                0.58339,                0.63393,                0.59331,                0.28908,                 1.9452,                 1.4814,                 2.3791,              0.0078616,              0.0078616,              0.0078616
                    111,                 1.3556,                 1.3425,                 1.6997,                 0.5805,                0.63194,                0.59123,                0.28868,                 1.9458,                 1.4802,                   2.38,              0.0078418,              0.0078418,              0.0078418
                    112,                 1.3493,                 1.3418,                 1.6918,                0.58234,                0.63242,                 0.5917,                0.28831,                 1.9473,                 1.4802,                 2.3822,               0.007822,               0.007822,               0.007822
                    113,                 1.3604,                 1.3499,                 1.7011,                0.58521,                0.63515,                0.59272,                0.28832,                 1.9486,                 1.4805,                 2.3835,              0.0078022,              0.0078022,              0.0078022
                    114,                   1.35,                 1.3414,                 1.6946,                0.57922,                0.63399,                0.59215,                0.28831,                 1.9493,                 1.4809,                 2.3841,              0.0077824,              0.0077824,              0.0077824
                    115,                 1.3502,                 1.3373,                 1.6938,                0.57749,                 0.6348,                0.59134,                0.28788,                 1.9493,                 1.4813,                 2.3833,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.3449,                 1.3364,                 1.6866,                 0.5806,                0.63103,                0.59128,                0.28774,                 1.9502,                 1.4804,                 2.3849,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.3368,                 1.3363,                 1.6851,                0.57946,                0.63195,                0.59137,                0.28755,                 1.9511,                 1.4804,                 2.3864,               0.007723,               0.007723,               0.007723
                    118,                 1.3461,                 1.3355,                 1.6851,                0.57899,                0.63254,                0.59171,                0.28737,                 1.9529,                 1.4799,                 2.3895,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.3308,                 1.3284,                 1.6793,                0.57902,                0.63469,                0.59042,                0.28743,                 1.9525,                 1.4802,                 2.3898,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.3361,                  1.313,                 1.6713,                0.57924,                0.63708,                0.59105,                0.28721,                  1.954,                 1.4806,                 2.3914,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.3281,                 1.3174,                 1.6767,                0.57362,                0.64207,                0.58999,                0.28688,                 1.9542,                 1.4797,                 2.3922,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.3371,                 1.3238,                 1.6779,                0.57136,                0.64082,                0.59076,                0.28698,                 1.9534,                 1.4783,                 2.3912,               0.007624,               0.007624,               0.007624
                    123,                 1.3218,                 1.3058,                   1.67,                 0.5703,                 0.6393,                 0.5894,                 0.2869,                 1.9542,                 1.4781,                 2.3928,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.3164,                 1.3097,                 1.6663,                0.57082,                 0.6326,                 0.5897,                0.28661,                 1.9556,                 1.4773,                  2.395,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.3141,                 1.3012,                 1.6585,                0.56771,                0.63785,                0.58984,                0.28619,                 1.9567,                 1.4768,                 2.3969,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.3254,                  1.308,                 1.6683,                0.56524,                0.63657,                0.58907,                0.28615,                  1.957,                 1.4767,                 2.3984,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.3166,                 1.2976,                 1.6605,                0.56571,                0.63747,                0.58891,                 0.2864,                 1.9574,                 1.4764,                 2.3988,               0.007525,               0.007525,               0.007525
                    128,                 1.3292,                 1.3125,                  1.671,                 0.5645,                0.63672,                0.58924,                0.28632,                  1.958,                 1.4761,                    2.4,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.3255,                 1.2994,                 1.6709,                0.56537,                0.63647,                0.58865,                0.28616,                 1.9594,                 1.4754,                 2.4017,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.3161,                 1.3026,                 1.6611,                0.56507,                0.64532,                0.58844,                0.28565,                 1.9604,                 1.4759,                  2.403,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.3101,                   1.29,                 1.6533,                0.56344,                0.64488,                0.58884,                0.28614,                   1.96,                 1.4754,                 2.4034,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.3097,                 1.2942,                 1.6592,                0.56544,                0.64223,                0.58897,                0.28615,                 1.9596,                 1.4756,                 2.4039,               0.007426,               0.007426,               0.007426
                    133,                 1.3062,                 1.2854,                 1.6472,                0.56695,                0.63674,                0.58737,                0.28597,                 1.9611,                 1.4743,                 2.4055,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.3073,                 1.2799,                 1.6494,                0.56751,                0.63834,                0.58738,                0.28645,                 1.9608,                 1.4743,                 2.4054,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.3021,                 1.2914,                 1.6508,                0.56542,                0.63808,                0.58783,                0.28621,                 1.9616,                 1.4743,                 2.4066,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.3063,                 1.2879,                  1.647,                0.56758,                0.63854,                0.58734,                0.28604,                 1.9616,                  1.475,                 2.4068,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.2995,                 1.2738,                 1.6382,                0.56935,                0.63889,                0.58775,                0.28565,                 1.9633,                 1.4745,                 2.4094,               0.007327,               0.007327,               0.007327
                    138,                  1.305,                 1.2848,                  1.649,                0.56794,                0.63848,                0.58799,                 0.2852,                 1.9644,                 1.4746,                 2.4106,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.3054,                 1.2743,                 1.6479,                0.56366,                0.64137,                0.58706,                 0.2851,                 1.9654,                  1.475,                  2.412,              0.0072874,              0.0072874,              0.0072874
                    140,                  1.307,                 1.2772,                 1.6452,                0.56429,                0.64044,                0.58694,                0.28489,                 1.9666,                 1.4756,                 2.4138,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.2845,                  1.258,                 1.6344,                0.56185,                0.64016,                0.58568,                0.28504,                  1.968,                 1.4757,                 2.4157,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.3043,                 1.2693,                 1.6433,                0.56141,                0.64076,                0.58613,                0.28494,                 1.9679,                 1.4771,                 2.4161,               0.007228,               0.007228,               0.007228
                    143,                 1.2984,                 1.2772,                 1.6383,                0.56083,                0.64008,                 0.5851,                0.28481,                 1.9693,                 1.4772,                 2.4183,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.2931,                 1.2522,                 1.6333,                0.56097,                0.64066,                0.58494,                0.28472,                 1.9697,                 1.4775,                 2.4188,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.2851,                 1.2581,                  1.631,                 0.5599,                0.64182,                0.58476,                0.28463,                 1.9702,                 1.4776,                 2.4201,              0.0071686,              0.0071686,              0.0071686
                    146,                  1.292,                 1.2571,                 1.6358,                0.55846,                0.64274,                 0.5843,                0.28466,                 1.9714,                 1.4772,                 2.4217,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.2809,                 1.2537,                 1.6217,                0.55723,                0.64334,                 0.5842,                 0.2841,                 1.9723,                 1.4767,                  2.423,               0.007129,               0.007129,               0.007129
