                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.4823,                 1.5338,                 1.7996,                0.62431,                 0.6074,                0.61278,                0.28808,                 1.9256,                  1.571,                 2.3274,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.4589,                 1.5254,                 1.7897,                0.60855,                0.62183,                0.61013,                0.28833,                 1.9221,                 1.5642,                 2.3213,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.4602,                 1.5159,                 1.7806,                0.61481,                0.62864,                0.61041,                0.28977,                 1.9277,                 1.5542,                 2.3403,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.4612,                 1.5118,                 1.7766,                 0.5998,                0.63201,                0.60794,                 0.2881,                 1.9332,                 1.5511,                 2.3351,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.4634,                 1.5039,                 1.7828,                0.59512,                0.63572,                0.60688,                0.28676,                 1.9298,                 1.5441,                 2.3296,               0.008713,               0.008713,               0.008713
                     67,                 1.4548,                 1.4915,                 1.7697,                0.60735,                0.62478,                0.60514,                0.28993,                 1.9266,                 1.5535,                 2.3276,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.4551,                  1.493,                 1.7699,                 0.5946,                0.63708,                0.60319,                0.28771,                 1.9307,                 1.5427,                 2.3177,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.4545,                 1.4924,                 1.7695,                0.60726,                 0.6389,                0.60727,                0.28917,                   1.94,                  1.525,                 2.3296,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.4461,                 1.4761,                 1.7719,                0.59657,                0.64528,                0.61308,                0.29168,                 1.9387,                  1.533,                 2.3398,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.4417,                 1.4758,                 1.7578,                0.60253,                0.64281,                0.61173,                0.29219,                 1.9316,                 1.5397,                 2.3397,               0.008614,               0.008614,               0.008614
                     72,                 1.4406,                 1.4705,                 1.7616,                0.60617,                0.61782,                0.60946,                0.29172,                 1.9298,                 1.5311,                 2.3345,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.4439,                 1.4715,                 1.7569,                0.60754,                0.62418,                0.60777,                0.29079,                 1.9389,                 1.5225,                 2.3378,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.4354,                 1.4556,                 1.7523,                0.62377,                0.62629,                0.60535,                0.28989,                 1.9361,                 1.5133,                  2.341,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.4265,                 1.4526,                 1.7472,                0.62392,                0.62805,                0.60564,                0.28906,                 1.9415,                 1.5227,                 2.3399,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.4352,                 1.4509,                 1.7489,                0.62399,                0.63848,                0.61229,                0.29148,                 1.9396,                 1.5182,                 2.3357,               0.008515,               0.008515,               0.008515
                     77,                 1.4314,                 1.4607,                 1.7547,                0.61393,                0.64141,                0.60789,                0.28991,                 1.9427,                 1.5152,                 2.3459,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.4146,                 1.4471,                 1.7361,                0.60449,                0.64527,                0.60501,                0.28734,                 1.9488,                 1.5223,                 2.3554,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.4331,                 1.4479,                 1.7465,                0.60162,                0.64504,                0.60137,                0.28601,                 1.9486,                 1.5255,                 2.3565,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.4164,                 1.4442,                 1.7389,                0.60749,                0.63379,                0.59856,                 0.2864,                 1.9497,                 1.5316,                 2.3605,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.4128,                 1.4281,                 1.7334,                0.61449,                0.63056,                0.60221,                0.28692,                 1.9515,                 1.5292,                 2.3605,               0.008416,               0.008416,               0.008416
                     82,                 1.4104,                 1.4293,                 1.7264,                0.60626,                  0.638,                0.59798,                0.28761,                 1.9445,                 1.5369,                 2.3511,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.4147,                 1.4228,                 1.7314,                0.60935,                 0.6343,                0.59768,                0.28903,                 1.9452,                 1.5336,                 2.3541,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.4027,                 1.4131,                 1.7184,                0.60497,                0.62731,                0.59862,                0.28848,                  1.947,                 1.5311,                 2.3547,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.4022,                 1.4139,                 1.7226,                0.60786,                0.63355,                0.60146,                0.28908,                 1.9473,                 1.5278,                 2.3582,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.4118,                 1.4062,                 1.7221,                0.60951,                0.63377,                0.59866,                 0.2886,                 1.9526,                 1.5336,                 2.3655,               0.008317,               0.008317,               0.008317
                     87,                  1.402,                 1.4138,                  1.717,                 0.6078,                 0.6385,                0.60047,                0.28772,                 1.9556,                 1.5294,                 2.3676,              0.0082972,              0.0082972,              0.0082972
