                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.3691,                 1.3639,                 1.6902,                0.59389,                0.63785,                 0.5998,                0.29289,                 1.9185,                 1.4624,                 2.3049,               0.007723,               0.007723,               0.007723
                    118,                 1.3724,                 1.3577,                 1.6965,                0.59633,                0.63829,                0.60058,                0.29256,                 1.9191,                 1.4609,                 2.3061,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.3759,                 1.3505,                 1.6951,                0.59765,                0.63503,                0.59963,                 0.2926,                 1.9198,                 1.4608,                 2.3068,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.3757,                 1.3469,                 1.6939,                0.59469,                0.63356,                0.59863,                0.29284,                 1.9206,                 1.4609,                 2.3074,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.3714,                 1.3422,                 1.6875,                0.59605,                0.63423,                0.59904,                0.29301,                  1.921,                 1.4607,                 2.3082,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.3603,                  1.334,                 1.6837,                0.59782,                0.63542,                0.59881,                0.29329,                 1.9216,                 1.4614,                 2.3088,               0.007624,               0.007624,               0.007624
                    123,                 1.3614,                 1.3385,                 1.6782,                0.59804,                0.63376,                0.59883,                 0.2932,                 1.9225,                 1.4607,                 2.3099,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.3564,                 1.3352,                 1.6745,                0.59921,                0.63294,                0.59812,                0.29265,                 1.9231,                 1.4606,                 2.3102,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.3603,                 1.3499,                 1.6801,                0.60161,                0.63105,                0.59843,                0.29289,                 1.9236,                 1.4601,                 2.3108,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.3676,                 1.3366,                 1.6834,                0.59906,                0.63256,                0.59632,                0.29307,                 1.9246,                 1.4604,                 2.3114,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.3539,                 1.3287,                 1.6751,                0.60046,                0.63059,                0.59651,                0.29283,                 1.9255,                   1.46,                 2.3118,               0.007525,               0.007525,               0.007525
                    128,                  1.362,                 1.3364,                 1.6787,                0.59975,                0.63158,                0.59646,                0.29269,                 1.9264,                 1.4603,                 2.3128,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.3532,                 1.3327,                 1.6763,                0.59611,                0.63049,                0.59595,                0.29272,                 1.9273,                 1.4606,                 2.3142,              0.0074854,              0.0074854,              0.0074854
                    130,                  1.353,                 1.3228,                 1.6705,                0.60024,                0.63216,                0.59819,                0.29254,                 1.9276,                 1.4601,                 2.3147,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.3543,                 1.3273,                 1.6714,                0.59605,                0.62974,                0.59612,                 0.2919,                 1.9281,                 1.4605,                 2.3156,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.3478,                 1.3139,                 1.6701,                0.59618,                0.63001,                0.59586,                0.29224,                 1.9287,                 1.4594,                 2.3157,               0.007426,               0.007426,               0.007426
                    133,                 1.3504,                 1.3244,                 1.6667,                0.59935,                0.63138,                0.59843,                0.29255,                 1.9294,                 1.4601,                 2.3166,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.3446,                 1.3218,                 1.6655,                0.59574,                0.63278,                0.59514,                0.29191,                 1.9304,                 1.4599,                 2.3173,              0.0073864,              0.0073864,              0.0073864
                    135,                  1.345,                 1.3186,                 1.6635,                0.59853,                0.63561,                0.59724,                0.29207,                 1.9309,                 1.4598,                 2.3179,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.3395,                  1.301,                 1.6543,                 0.5962,                0.63531,                0.59723,                0.29181,                 1.9312,                 1.4601,                 2.3182,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.3341,                 1.3028,                 1.6544,                 0.5971,                0.63168,                0.59716,                0.29203,                 1.9322,                 1.4601,                 2.3194,               0.007327,               0.007327,               0.007327
