                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.3362,                 1.2776,                 1.5782,                0.59399,                0.62731,                0.59319,                0.28685,                 1.9573,                 1.4725,                 2.2749,               0.008317,               0.008317,               0.008317
                     88,                 1.3296,                 1.2714,                 1.5747,                0.59021,                0.62535,                 0.5906,                0.28576,                 1.9597,                 1.4761,                 2.2764,              0.0082972,              0.0082972,              0.0082972
                     89,                 1.3302,                 1.2674,                 1.5721,                0.59031,                0.62116,                0.58635,                0.28588,                 1.9603,                 1.4768,                 2.2767,              0.0082774,              0.0082774,              0.0082774
                     90,                 1.3197,                 1.2692,                 1.5669,                0.59351,                0.61984,                0.58866,                0.28618,                 1.9602,                 1.4772,                 2.2782,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.3299,                 1.2752,                 1.5709,                0.58513,                0.62103,                0.58772,                0.28662,                 1.9584,                 1.4784,                 2.2778,              0.0082378,              0.0082378,              0.0082378
                     92,                 1.3196,                 1.2644,                  1.566,                0.58938,                 0.6248,                0.58748,                0.28669,                 1.9608,                  1.477,                 2.2802,               0.008218,               0.008218,               0.008218
                     93,                 1.3158,                 1.2399,                 1.5633,                0.58388,                0.62197,                0.58575,                0.28658,                 1.9648,                 1.4744,                 2.2858,              0.0081982,              0.0081982,              0.0081982
                     94,                 1.3247,                 1.2725,                 1.5723,                0.57907,                0.61914,                0.58656,                0.28698,                 1.9642,                 1.4762,                 2.2888,              0.0081784,              0.0081784,              0.0081784
                     95,                 1.3242,                 1.2468,                 1.5629,                 0.5798,                0.61778,                0.58547,                0.28526,                 1.9652,                 1.4754,                 2.2902,              0.0081586,              0.0081586,              0.0081586
                     96,                 1.3218,                 1.2533,                 1.5613,                0.57714,                0.62319,                0.58641,                0.28491,                 1.9671,                 1.4758,                  2.293,              0.0081388,              0.0081388,              0.0081388
                     97,                 1.3143,                 1.2523,                 1.5581,                0.57421,                0.62432,                0.58614,                0.28423,                 1.9677,                 1.4771,                 2.2964,               0.008119,               0.008119,               0.008119
                     98,                 1.3077,                 1.2435,                 1.5524,                0.57342,                0.62388,                0.58609,                0.28408,                   1.97,                 1.4757,                 2.2984,              0.0080992,              0.0080992,              0.0080992
                     99,                 1.3021,                 1.2235,                 1.5474,                0.57663,                 0.6216,                0.58613,                0.28411,                 1.9713,                 1.4755,                 2.3009,              0.0080794,              0.0080794,              0.0080794
                    100,                  1.314,                 1.2419,                 1.5553,                0.57148,                 0.6316,                0.58693,                0.28363,                 1.9736,                  1.476,                 2.3026,              0.0080596,              0.0080596,              0.0080596
                    101,                 1.3097,                 1.2315,                 1.5467,                0.57842,                0.62122,                0.58506,                0.28294,                 1.9761,                 1.4725,                 2.3043,              0.0080398,              0.0080398,              0.0080398
                    102,                 1.3046,                 1.2291,                 1.5472,                0.57845,                0.62097,                0.58554,                0.28159,                 1.9795,                 1.4709,                 2.3085,                0.00802,                0.00802,                0.00802
                    103,                 1.3008,                 1.2333,                   1.55,                0.58527,                0.61499,                 0.5855,                 0.2818,                 1.9805,                 1.4706,                 2.3118,              0.0080002,              0.0080002,              0.0080002
                    104,                 1.3047,                 1.2388,                 1.5488,                 0.5758,                0.62225,                0.58798,                0.28212,                 1.9822,                 1.4707,                 2.3135,              0.0079804,              0.0079804,              0.0079804
                    105,                 1.3031,                 1.2215,                 1.5458,                0.56299,                0.62747,                0.58735,                0.28162,                 1.9842,                  1.472,                  2.316,              0.0079606,              0.0079606,              0.0079606
                    106,                 1.3027,                 1.2146,                 1.5435,                0.56237,                0.62599,                0.58582,                0.28095,                 1.9871,                  1.472,                 2.3185,              0.0079408,              0.0079408,              0.0079408
