                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                  1.485,                 1.6007,                 1.8644,                0.62576,                0.63433,                0.62345,                0.30223,                 1.8062,                 1.5114,                 2.2709,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.4816,                 1.6045,                 1.8699,                0.62567,                0.63422,                0.62447,                0.30208,                 1.8069,                 1.5103,                 2.2713,               0.007723,               0.007723,               0.007723
                    117,                 1.4858,                 1.6068,                 1.8608,                0.62527,                0.63677,                 0.6245,                0.30248,                 1.8066,                 1.5112,                 2.2713,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.4836,                 1.6134,                 1.8702,                0.62603,                0.63663,                0.62434,                0.30231,                 1.8072,                 1.5117,                 2.2721,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.4888,                 1.6026,                 1.8686,                0.62418,                0.63713,                0.62266,                0.30141,                 1.8052,                 1.5111,                 2.2688,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.4757,                 1.6038,                  1.859,                0.62517,                0.63921,                  0.624,                 0.3017,                 1.8062,                 1.5104,                 2.2696,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.4878,                 1.5994,                 1.8617,                0.62196,                0.63849,                0.62368,                 0.3016,                 1.8069,                 1.5106,                 2.2699,               0.007624,               0.007624,               0.007624
                    122,                 1.4838,                  1.598,                 1.8633,                 0.6219,                0.63567,                0.62202,                0.30114,                  1.807,                 1.5109,                 2.2697,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.4922,                 1.5986,                 1.8629,                0.62942,                0.63226,                0.62249,                0.30112,                 1.8067,                   1.51,                 2.2688,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.4768,                 1.5787,                 1.8445,                0.62047,                0.64002,                0.62425,                 0.3019,                 1.8083,                 1.5099,                 2.2704,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.4717,                 1.5857,                 1.8541,                0.62865,                0.63007,                0.62402,                0.30139,                 1.8082,                 1.5081,                 2.2701,              0.0075448,              0.0075448,              0.0075448
                    126,                  1.479,                 1.5867,                 1.8562,                0.62525,                0.63694,                0.62453,                0.30182,                 1.8087,                 1.5073,                 2.2703,               0.007525,               0.007525,               0.007525
                    127,                 1.4753,                 1.5825,                 1.8525,                0.62611,                0.63395,                0.62336,                0.30162,                 1.8091,                 1.5073,                 2.2703,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.4829,                 1.5818,                 1.8507,                0.62978,                0.63168,                0.62288,                0.30129,                 1.8105,                 1.5053,                 2.2713,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.4733,                 1.5673,                 1.8421,                0.62991,                0.63532,                0.62374,                0.30098,                 1.8112,                 1.5051,                 2.2711,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.4755,                 1.5886,                 1.8479,                0.63029,                0.63391,                0.62452,                0.30104,                  1.812,                 1.5044,                 2.2714,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.4706,                 1.5677,                 1.8449,                0.63031,                0.63428,                0.62398,                0.30088,                 1.8124,                 1.5042,                 2.2712,               0.007426,               0.007426,               0.007426
                    132,                   1.47,                 1.5638,                 1.8423,                0.63041,                0.63506,                0.62501,                0.30087,                 1.8125,                 1.5041,                 2.2701,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.4649,                 1.5801,                 1.8416,                0.63174,                 0.6316,                0.62512,                0.30077,                 1.8128,                 1.5039,                 2.2705,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.4643,                 1.5736,                 1.8455,                0.62817,                0.63088,                0.62425,                0.30086,                 1.8128,                 1.5041,                 2.2699,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.4651,                 1.5591,                 1.8426,                0.62938,                0.63058,                0.62566,                0.30121,                  1.813,                  1.504,                 2.2695,              0.0073468,              0.0073468,              0.0073468
                    136,                  1.466,                 1.5775,                 1.8423,                0.62905,                0.62904,                0.62516,                0.30129,                 1.8139,                 1.5026,                 2.2705,               0.007327,               0.007327,               0.007327
                    137,                 1.4623,                 1.5634,                 1.8377,                0.62834,                0.63079,                0.62622,                0.30144,                  1.814,                 1.5027,                 2.2703,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.4674,                 1.5573,                 1.8372,                0.62096,                0.63655,                0.62432,                0.30177,                 1.8143,                 1.5027,                 2.2704,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.4606,                 1.5577,                  1.839,                0.62936,                0.62941,                0.62408,                0.30076,                 1.8141,                 1.5037,                 2.2705,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.4528,                 1.5505,                  1.824,                0.62537,                0.63087,                0.62359,                0.30104,                 1.8145,                 1.5034,                 2.2705,              0.0072478,              0.0072478,              0.0072478
                    141,                  1.457,                 1.5427,                 1.8316,                0.62548,                0.63341,                 0.6239,                0.30116,                 1.8147,                 1.5034,                 2.2707,               0.007228,               0.007228,               0.007228
                    142,                 1.4583,                  1.549,                 1.8284,                0.62559,                0.63443,                0.62518,                0.30106,                 1.8147,                 1.5029,                 2.2704,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.4439,                  1.531,                 1.8206,                0.62629,                0.63308,                  0.626,                0.30159,                 1.8162,                 1.5016,                 2.2722,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.4488,                 1.5309,                 1.8279,                 0.6217,                0.63625,                0.62553,                0.30146,                 1.8165,                 1.5016,                  2.272,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.4505,                 1.5344,                 1.8223,                0.61999,                0.63731,                0.62513,                0.30171,                 1.8173,                 1.5012,                 2.2722,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.4551,                 1.5396,                 1.8285,                0.62011,                0.63887,                0.62423,                0.30119,                 1.8173,                 1.5014,                 2.2721,               0.007129,               0.007129,               0.007129
                    147,                 1.4592,                 1.5489,                 1.8387,                0.62407,                0.63281,                0.62435,                0.30097,                 1.8172,                 1.5023,                 2.2722,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.4554,                 1.5246,                 1.8284,                0.62159,                0.63614,                0.62231,                0.30083,                 1.8172,                 1.5022,                 2.2719,              0.0070894,              0.0070894,              0.0070894
