                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 1.4356,                 1.5166,                 1.7512,                0.61803,                0.63881,                0.61011,                0.29301,                 1.8634,                 1.4876,                 2.2532,              0.0075646,              0.0075646,              0.0075646
                    126,                  1.436,                 1.5178,                 1.7554,                 0.6154,                0.64508,                0.60878,                0.29326,                 1.8639,                 1.4876,                 2.2533,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.4431,                 1.5159,                 1.7621,                0.61516,                0.64379,                0.60821,                0.29368,                 1.8647,                 1.4873,                 2.2542,               0.007525,               0.007525,               0.007525
                    128,                 1.4414,                 1.5214,                 1.7527,                0.61572,                0.64648,                0.60918,                0.29371,                 1.8653,                 1.4865,                 2.2546,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.4298,                  1.508,                 1.7439,                 0.6162,                0.64631,                0.60907,                0.29341,                 1.8658,                 1.4858,                  2.255,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.4323,                 1.5069,                  1.747,                0.61345,                0.64323,                0.60821,                0.29342,                 1.8663,                 1.4856,                 2.2555,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.4383,                 1.4858,                 1.7467,                 0.6137,                0.64651,                0.60966,                0.29306,                 1.8667,                 1.4856,                 2.2556,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.4221,                 1.4852,                 1.7355,                0.61078,                0.64552,                0.60813,                0.29342,                 1.8667,                 1.4853,                 2.2555,               0.007426,               0.007426,               0.007426
                    133,                 1.4206,                 1.4784,                 1.7349,                0.60817,                0.64363,                 0.6059,                0.29302,                 1.8667,                 1.4849,                  2.255,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.4164,                 1.4757,                 1.7346,                  0.605,                0.64275,                0.60438,                0.29274,                 1.8679,                 1.4837,                 2.2558,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.4158,                 1.4879,                 1.7322,                0.60465,                0.64318,                0.60536,                0.29285,                 1.8681,                 1.4831,                 2.2558,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.4306,                 1.4791,                   1.74,                0.60519,                0.64398,                 0.6049,                0.29243,                 1.8689,                 1.4824,                 2.2563,              0.0073468,              0.0073468,              0.0073468
                    137,                  1.424,                  1.486,                 1.7379,                0.60408,                0.64288,                0.60421,                0.29258,                 1.8698,                 1.4821,                 2.2568,               0.007327,               0.007327,               0.007327
                    138,                 1.4197,                 1.4772,                 1.7334,                0.60244,                0.64161,                0.60294,                0.29217,                 1.8699,                 1.4823,                 2.2574,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.4026,                 1.4616,                 1.7207,                0.60355,                 0.6408,                0.60485,                0.29261,                 1.8702,                 1.4815,                 2.2574,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.4215,                 1.4892,                  1.734,                0.60078,                0.64168,                0.60415,                0.29224,                 1.8705,                 1.4815,                 2.2578,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.4219,                 1.4786,                 1.7354,                0.60033,                0.64256,                0.60444,                0.29221,                 1.8708,                  1.481,                 2.2586,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.4089,                 1.4486,                 1.7262,                0.59914,                0.64171,                0.60392,                0.29216,                 1.8713,                 1.4808,                 2.2594,               0.007228,               0.007228,               0.007228
                    143,                 1.4074,                 1.4707,                 1.7237,                0.59824,                 0.6448,                0.60436,                0.29225,                  1.872,                 1.4813,                   2.26,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.4088,                 1.4586,                 1.7192,                0.59793,                0.64315,                0.60507,                0.29238,                 1.8725,                 1.4809,                 2.2605,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.4126,                 1.4633,                 1.7227,                0.59619,                0.64152,                0.60399,                0.29209,                  1.873,                 1.4807,                 2.2607,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.4056,                 1.4658,                 1.7206,                0.59675,                0.63805,                0.60302,                0.29107,                 1.8737,                 1.4804,                 2.2611,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.4091,                 1.4624,                 1.7204,                0.59534,                0.64032,                0.60408,                0.29137,                 1.8745,                 1.4787,                 2.2617,               0.007129,               0.007129,               0.007129
