                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                  1.413,                 1.4152,                 1.7166,                0.62452,                0.64928,                0.61352,                 0.2962,                 1.8746,                 1.4868,                 2.2358,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.4145,                 1.4075,                 1.7077,                0.61752,                0.65184,                0.61233,                0.29616,                  1.876,                 1.4833,                 2.2371,              0.0081388,              0.0081388,              0.0081388
                     96,                   1.42,                 1.4157,                  1.714,                0.61622,                0.65118,                 0.6119,                0.29561,                 1.8789,                 1.4796,                 2.2378,               0.008119,               0.008119,               0.008119
                     97,                 1.4089,                 1.4029,                 1.7071,                0.61554,                0.64934,                0.61029,                0.29594,                 1.8773,                 1.4804,                 2.2371,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.4129,                 1.4014,                 1.7124,                0.61528,                0.64603,                0.61285,                0.29605,                 1.8792,                  1.481,                 2.2396,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.4027,                 1.4111,                 1.7071,                0.61199,                0.64408,                0.61153,                0.29566,                 1.8778,                 1.4829,                 2.2388,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.4132,                 1.3978,                 1.7103,                0.60937,                0.64526,                0.61129,                0.29581,                 1.8782,                 1.4824,                 2.2384,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.4081,                 1.3871,                 1.7028,                0.61049,                0.64734,                0.61075,                 0.2964,                 1.8809,                 1.4813,                   2.24,                0.00802,                0.00802,                0.00802
                    102,                 1.4081,                 1.3905,                 1.7064,                0.60886,                0.65234,                 0.6123,                0.29693,                 1.8816,                 1.4798,                 2.2399,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.3986,                 1.3753,                 1.6962,                0.60922,                0.65116,                0.61016,                0.29592,                 1.8844,                 1.4784,                 2.2426,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.3986,                 1.3814,                 1.6971,                0.60782,                0.65646,                0.61167,                0.29592,                 1.8859,                 1.4777,                 2.2441,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.3964,                   1.39,                 1.6996,                0.60879,                0.65319,                0.60966,                  0.296,                 1.8884,                  1.477,                  2.247,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.3934,                 1.3732,                 1.6953,                0.60865,                0.65264,                0.61105,                 0.2955,                 1.8906,                 1.4746,                 2.2501,               0.007921,               0.007921,               0.007921
                    107,                 1.3928,                 1.3701,                 1.6889,                0.60847,                0.64923,                0.61119,                0.29554,                 1.8905,                 1.4742,                 2.2503,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.3955,                 1.3696,                 1.6931,                0.60677,                0.64976,                0.61076,                0.29515,                 1.8915,                  1.473,                 2.2513,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.3927,                 1.3685,                 1.6925,                0.60789,                0.64889,                0.61168,                0.29456,                 1.8922,                  1.471,                 2.2536,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.3897,                 1.3563,                 1.6855,                 0.6074,                0.64201,                 0.6088,                0.29398,                 1.8931,                 1.4699,                 2.2553,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.3886,                 1.3628,                 1.6905,                0.60714,                0.64325,                0.60931,                0.29395,                  1.894,                 1.4695,                 2.2574,               0.007822,               0.007822,               0.007822
                    112,                 1.3852,                  1.363,                 1.6861,                0.60657,                0.64363,                 0.6095,                0.29379,                 1.8948,                 1.4681,                  2.259,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.3755,                 1.3544,                 1.6731,                0.61153,                0.63719,                0.60728,                0.29394,                 1.8962,                 1.4657,                 2.2607,              0.0077824,              0.0077824,              0.0077824
                    114,                   1.39,                 1.3592,                 1.6862,                0.60649,                0.64098,                0.60682,                0.29307,                  1.896,                 1.4655,                  2.261,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.3789,                 1.3485,                 1.6734,                 0.6015,                0.64397,                0.60759,                0.29334,                 1.8967,                 1.4653,                 2.2618,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.3728,                 1.3422,                 1.6743,                0.60346,                 0.6421,                0.60769,                0.29345,                 1.8978,                 1.4655,                 2.2635,               0.007723,               0.007723,               0.007723
                    117,                 1.3735,                 1.3502,                 1.6758,                0.60587,                 0.6415,                0.60671,                0.29359,                 1.8975,                 1.4653,                 2.2632,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.3661,                 1.3477,                 1.6694,                 0.6045,                0.64173,                0.60662,                0.29331,                 1.8985,                 1.4652,                 2.2642,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.3793,                 1.3513,                 1.6783,                0.60381,                0.64127,                0.60633,                0.29301,                 1.9002,                 1.4648,                 2.2658,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.3642,                 1.3398,                 1.6642,                  0.602,                0.64022,                0.60484,                0.29335,                 1.9011,                 1.4648,                 2.2674,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.3724,                 1.3381,                 1.6686,                0.60235,                0.63943,                 0.6046,                0.29297,                 1.9027,                 1.4644,                 2.2687,               0.007624,               0.007624,               0.007624
                    122,                 1.3618,                 1.3268,                 1.6592,                0.60957,                0.63515,                0.60446,                0.29215,                 1.9035,                 1.4649,                   2.27,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.3618,                 1.3325,                 1.6594,                0.60847,                0.63745,                0.60585,                0.29253,                 1.9045,                 1.4644,                 2.2708,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.3666,                 1.3323,                 1.6617,                0.60372,                0.64527,                0.60574,                0.29165,                 1.9043,                 1.4627,                  2.271,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.3611,                 1.3294,                 1.6605,                0.60696,                0.63783,                0.60539,                 0.2923,                 1.9053,                 1.4626,                 2.2721,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.3582,                 1.3224,                 1.6621,                0.60109,                0.64032,                 0.6052,                0.29222,                 1.9056,                  1.463,                 2.2729,               0.007525,               0.007525,               0.007525
                    127,                 1.3602,                 1.3121,                 1.6528,                0.60075,                0.64214,                0.60438,                0.29223,                 1.9055,                 1.4629,                 2.2733,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.3563,                 1.3299,                 1.6586,                0.60158,                0.64329,                0.60512,                0.29272,                 1.9052,                 1.4632,                 2.2736,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.3478,                   1.32,                  1.645,                 0.6022,                0.64101,                 0.6051,                0.29214,                  1.906,                 1.4623,                 2.2744,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.3555,                 1.3153,                 1.6494,                0.60609,                0.63699,                0.60443,                0.29235,                 1.9065,                 1.4621,                  2.275,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.3459,                 1.3083,                 1.6424,                0.60629,                0.63624,                0.60484,                0.29219,                 1.9073,                 1.4613,                 2.2761,               0.007426,               0.007426,               0.007426
                    132,                 1.3532,                 1.3144,                 1.6538,                0.60818,                0.63585,                0.60431,                0.29278,                 1.9073,                 1.4621,                 2.2764,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.3393,                 1.2999,                 1.6388,                0.60898,                0.63539,                0.60375,                0.29291,                 1.9076,                 1.4618,                 2.2767,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.3392,                 1.2916,                 1.6358,                0.60586,                0.63364,                0.60251,                0.29288,                 1.9082,                 1.4621,                 2.2769,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.3411,                 1.2994,                 1.6481,                0.60559,                0.63673,                0.60365,                0.29271,                 1.9096,                 1.4614,                 2.2781,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.3388,                 1.2896,                 1.6393,                0.60579,                0.63745,                0.60312,                0.29258,                 1.9101,                 1.4616,                 2.2793,               0.007327,               0.007327,               0.007327
                    137,                 1.3418,                 1.3111,                 1.6475,                0.60413,                0.63917,                0.60292,                0.29286,                 1.9103,                 1.4609,                 2.2795,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.3371,                  1.297,                 1.6398,                0.60022,                0.64022,                0.60244,                0.29264,                 1.9106,                 1.4617,                 2.2797,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.3373,                 1.2858,                 1.6379,                0.59904,                0.63923,                0.60135,                0.29251,                 1.9118,                 1.4611,                 2.2817,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.3311,                 1.2816,                 1.6261,                0.59906,                0.64256,                0.60167,                0.29278,                 1.9127,                 1.4598,                 2.2832,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.3223,                 1.2825,                 1.6227,                0.59442,                0.64456,                 0.5999,                0.29268,                 1.9136,                 1.4611,                 2.2837,               0.007228,               0.007228,               0.007228
                    142,                 1.3249,                 1.2854,                 1.6289,                0.60141,                0.63869,                 0.6008,                0.29287,                 1.9142,                 1.4599,                 2.2845,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.3396,                 1.2931,                 1.6344,                0.59857,                0.63838,                0.60049,                0.29264,                 1.9145,                   1.46,                 2.2854,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.3258,                 1.2758,                 1.6249,                0.59991,                0.63612,                0.60061,                0.29273,                 1.9157,                 1.4591,                 2.2866,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.3204,                  1.263,                 1.6216,                0.59966,                  0.637,                0.60043,                0.29254,                 1.9163,                 1.4592,                 2.2872,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.3256,                 1.2724,                 1.6225,                0.60016,                0.63685,                0.60055,                0.29289,                  1.917,                 1.4585,                 2.2876,               0.007129,               0.007129,               0.007129
                    147,                 1.3241,                 1.2777,                 1.6261,                0.59944,                0.63732,                0.60057,                0.29321,                 1.9179,                 1.4579,                 2.2887,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.3326,                 1.2855,                 1.6306,                0.59844,                0.63792,                0.60038,                0.29291,                  1.919,                 1.4578,                 2.2903,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.3223,                  1.273,                 1.6154,                0.59967,                0.63627,                0.60028,                0.29279,                 1.9201,                 1.4571,                 2.2913,              0.0070696,              0.0070696,              0.0070696
